tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
9360,459,4186,3727,3727,0,0,0,75,13.453585,0.0,15526.150373,540.615576,2725.930839,2278.518843,2869.53,9360,13,81,1.014243,0.508032,0.503696,0.994836,0.401401,0.328425,0.30497,0.503092,0.050422,0.201473,0.296363,0.49749,0.39988,0.051775,0.008724,0.00257,0.002822,0.010158,0.001483,0.002099,0.001135,0.003159,3.9e-05,0.000442,0.000806,0.003315,0.001885,0.000112
9380,458,4197,3739,3739,0,0,0,73,14.657827,0.0,15500.509256,543.32039,2722.021783,2277.566652,2888.82,9380,13,81,1.014889,0.508169,0.504935,0.992879,0.40177,0.328695,0.304419,0.503394,0.050422,0.201566,0.296484,0.499053,0.399602,0.051986,0.008703,0.002666,0.002905,0.010118,0.001441,0.002115,0.001163,0.003133,3.9e-05,0.000437,0.000827,0.003288,0.001849,0.000115
9400,457,4206,3749,3749,0,0,0,74,13.904726,0.0,15475.583046,544.75881,2721.336463,2275.897278,2888.21,9400,13,81,1.014635,0.508232,0.504441,0.992729,0.401876,0.329192,0.304634,0.50362,0.050445,0.201407,0.296772,0.499452,0.399502,0.051819,0.008614,0.002695,0.002868,0.010019,0.001465,0.002164,0.001144,0.003173,4.1e-05,0.000436,0.000829,0.003247,0.001861,0.000115
9420,463,4219,3756,3756,0,0,0,70,13.602102,0.0,15426.063886,549.406411,2716.991486,2274.59194,2867.65,9420,13,81,1.015565,0.507586,0.503543,0.991766,0.401129,0.329899,0.304148,0.503909,0.050346,0.201372,0.296077,0.500011,0.399852,0.051646,0.009016,0.002765,0.002878,0.010335,0.001492,0.002193,0.001162,0.003152,4e-05,0.000442,0.000847,0.003319,0.001863,0.000114
9440,469,4238,3769,3769,0,0,0,75,15.941057,0.0,15335.721063,551.055503,2713.003441,2273.301476,2845.68,9440,13,81,1.013675,0.507922,0.503908,0.993593,0.400859,0.330473,0.304369,0.504321,0.050331,0.201568,0.295736,0.499034,0.400828,0.051829,0.009247,0.002741,0.002894,0.010513,0.001518,0.002298,0.001175,0.0033,4.1e-05,0.000428,0.000853,0.003512,0.001934,0.000114
9460,468,4252,3784,3784,0,0,0,75,14.237287,0.0,15266.122829,552.379232,2713.38348,2272.416654,2865.31,9460,13,81,1.013336,0.506855,0.504565,0.992289,0.399623,0.330343,0.304701,0.504856,0.05029,0.201668,0.296317,0.498248,0.400466,0.051528,0.009269,0.002696,0.003002,0.010207,0.001414,0.002272,0.001184,0.003263,3.8e-05,0.000429,0.000878,0.003531,0.001902,0.00011
9480,470,4268,3798,3798,0,0,0,80,16.384835,0.0,15184.13945,552.300197,2711.314968,2273.605411,2861.7,9480,13,81,1.011478,0.506834,0.505282,0.991316,0.399384,0.330697,0.304186,0.504204,0.050336,0.201945,0.296581,0.497605,0.399766,0.051648,0.009241,0.002772,0.003093,0.010359,0.001408,0.002322,0.001219,0.003301,4e-05,0.000422,0.000902,0.003553,0.00179,0.000111
9500,466,4275,3809,3809,0,0,0,78,14.837825,0.0,15131.847806,555.093669,2710.068506,2273.651178,2879.53,9500,13,81,1.012957,0.507945,0.504684,0.991037,0.399139,0.33102,0.303976,0.503262,0.050405,0.201708,0.296969,0.497398,0.39977,0.051592,0.008959,0.002772,0.003113,0.010436,0.001442,0.002309,0.001257,0.003297,4e-05,0.000429,0.000878,0.003561,0.001821,0.000111
9520,466,4284,3818,3818,0,0,0,78,13.170376,0.0,15084.447119,554.528089,2712.301536,2273.397403,2891.77,9520,13,81,1.012655,0.507555,0.504837,0.991089,0.399167,0.330724,0.304141,0.502889,0.05038,0.201787,0.296845,0.496399,0.399839,0.051471,0.009037,0.002778,0.003211,0.010603,0.001454,0.002268,0.001262,0.003175,3.8e-05,0.000429,0.000888,0.003567,0.001778,0.000108
9540,469,4294,3825,3825,0,0,0,77,12.602636,0.0,15038.083941,555.80233,2711.595034,2273.191737,2861.55,9540,13,81,1.011201,0.506938,0.504505,0.991978,0.398988,0.331215,0.304271,0.502573,0.05044,0.2016,0.296783,0.495992,0.399303,0.051393,0.009093,0.002741,0.003231,0.010532,0.001458,0.002308,0.001262,0.0032,3.8e-05,0.000423,0.000895,0.003539,0.001751,0.000108
9560,463,4300,3837,3837,0,0,0,82,14.704306,0.0,15006.266154,551.829025,2713.466669,2273.042923,2904.43,9560,13,81,1.011139,0.50711,0.504151,0.993287,0.398799,0.331295,0.30446,0.501985,0.050498,0.201799,0.296856,0.495387,0.398509,0.0515,0.009316,0.002739,0.003208,0.010228,0.001459,0.002355,0.001259,0.003185,3.9e-05,0.000418,0.00092,0.003581,0.001795,0.000109
9580,463,4314,3851,3851,0,0,0,76,13.091688,0.0,15004.877636,546.464165,2720.444147,2272.9442,2917.03,9580,13,81,1.009912,0.507134,0.504588,0.991885,0.398683,0.331103,0.304602,0.501422,0.050362,0.201379,0.297063,0.495276,0.398932,0.05147,0.009488,0.002859,0.003361,0.010699,0.001495,0.002379,0.001271,0.003249,3.9e-05,0.000413,0.000917,0.003655,0.001797,0.000111
9600,464,4325,3861,3861,0,0,0,74,13.258904,0.0,15032.480508,547.36785,2719.373246,2272.882045,2911.83,9600,13,81,1.010874,0.50811,0.504131,0.993173,0.39895,0.331384,0.304957,0.501375,0.050316,0.200908,0.297136,0.49474,0.398339,0.051484,0.009479,0.002852,0.003318,0.010853,0.001497,0.002416,0.001282,0.003299,3.8e-05,0.000415,0.000907,0.003604,0.001749,0.000113
9620,458,4333,3875,3875,0,0,0,75,15.879982,0.0,15054.200162,544.882417,2719.237601,2272.844047,2946.48,9620,13,81,1.011166,0.508419,0.50445,0.993035,0.399417,0.331413,0.305708,0.501901,0.050301,0.201065,0.297438,0.494968,0.398715,0.051617,0.009256,0.002865,0.003333,0.010491,0.00146,0.002433,0.001263,0.003321,3.8e-05,0.000413,0.000896,0.003595,0.001742,0.000113
9640,454,4343,3889,3889,0,0,0,73,13.179707,0.0,15140.974748,538.325872,2728.494421,2272.797625,2985.71,9640,13,81,1.008344,0.507814,0.505632,0.992772,0.400114,0.331232,0.305616,0.502294,0.050279,0.201332,0.297121,0.496441,0.398605,0.051871,0.009118,0.00281,0.003283,0.010326,0.001428,0.002403,0.001264,0.003412,3.8e-05,0.000397,0.000907,0.00357,0.001791,0.000117
9660,459,4355,3896,3896,0,0,0,72,12.953121,0.0,15220.504125,543.892416,2723.154464,2271.685939,2970.07,9660,13,81,1.009037,0.507228,0.505334,0.991771,0.400724,0.331727,0.30522,0.503055,0.050165,0.201199,0.297147,0.496409,0.398804,0.052006,0.009001,0.002848,0.00341,0.010497,0.001477,0.002533,0.00128,0.003353,3.5e-05,0.000391,0.000903,0.003557,0.001781,0.000119
9680,463,4368,3905,3905,0,0,0,69,13.097669,0.0,15259.961596,547.591476,2719.310856,2271.699085,2960.65,9680,13,81,1.009163,0.507048,0.506641,0.990062,0.400757,0.332131,0.30541,0.503247,0.050221,0.201314,0.298041,0.497463,0.399135,0.052081,0.009013,0.00287,0.003663,0.010393,0.001466,0.0025,0.001298,0.00332,3.4e-05,0.000389,0.000909,0.00355,0.001721,0.000119
9700,466,4379,3913,3913,0,0,0,71,12.519567,0.0,15270.257596,552.016709,2715.463724,2274.802133,2955.24,9700,13,81,1.007776,0.507054,0.506995,0.989672,0.400895,0.33192,0.305602,0.502574,0.050224,0.201589,0.297866,0.498021,0.39952,0.052318,0.009238,0.002839,0.00365,0.010435,0.001483,0.002492,0.001321,0.003259,3.3e-05,0.000392,0.000935,0.003518,0.001769,0.00013
9720,463,4388,3925,3925,0,0,0,69,11.031671,0.0,15290.658407,549.552833,2719.415496,2276.316174,2975.19,9720,13,81,1.010127,0.507145,0.506488,0.98819,0.400424,0.331685,0.305798,0.502062,0.050154,0.201246,0.297969,0.497226,0.39942,0.0522,0.0095,0.0029,0.003456,0.010289,0.001473,0.00247,0.001319,0.003196,3.3e-05,0.000396,0.000924,0.003565,0.00177,0.000129
9740,468,4397,3929,3929,0,0,0,65,10.142629,0.0,15292.986073,556.057756,2713.799614,2275.942019,2960.0,9740,13,81,1.009735,0.507246,0.506606,0.988183,0.400498,0.331479,0.305528,0.502264,0.050142,0.20132,0.29797,0.496998,0.399331,0.052128,0.009493,0.002891,0.003448,0.010224,0.001462,0.00246,0.001273,0.003198,3.3e-05,0.000398,0.000933,0.003555,0.001757,0.000127
9760,472,4411,3939,3939,0,0,0,60,10.711746,0.0,15249.939595,556.379556,2712.908698,2275.782901,2941.07,9760,13,81,1.009763,0.506922,0.50755,0.990375,0.400007,0.332028,0.305827,0.500949,0.050268,0.201855,0.297888,0.496512,0.399477,0.052156,0.009762,0.00296,0.00365,0.010159,0.001493,0.002508,0.001306,0.003287,3.3e-05,0.000403,0.000967,0.003549,0.001787,0.000128
9780,476,4427,3951,3951,0,0,0,56,10.978446,0.0,15173.069192,559.799201,2709.222353,2276.879562,2900.35,9780,13,81,1.011399,0.507719,0.506572,0.990985,0.399619,0.332496,0.305875,0.501267,0.050206,0.201415,0.297924,0.496194,0.399137,0.052252,0.009987,0.003065,0.003655,0.010492,0.001479,0.002557,0.001315,0.003361,3.4e-05,0.000418,0.000966,0.003597,0.001817,0.000126
9800,473,4437,3964,3964,0,0,0,62,12.855778,0.0,15084.279741,560.963242,2706.18098,2277.583217,2933.07,9800,13,81,1.01066,0.508152,0.506657,0.989711,0.400168,0.332653,0.305493,0.500603,0.050191,0.20133,0.297703,0.496421,0.398958,0.052095,0.010258,0.003042,0.003587,0.010387,0.001548,0.002576,0.001327,0.003334,3.4e-05,0.000424,0.000929,0.003493,0.00176,0.000122
9820,460,4446,3986,3986,0,0,0,67,16.737712,0.0,15076.224204,546.265691,2716.996597,2277.983329,3022.56,9820,13,81,1.011875,0.508237,0.507248,0.991155,0.400569,0.333736,0.305587,0.5009,0.050205,0.201091,0.29787,0.498001,0.399489,0.052137,0.010115,0.002969,0.003571,0.010233,0.001483,0.002688,0.001357,0.003371,3.5e-05,0.000416,0.000901,0.003485,0.001754,0.000126
9840,458,4451,3993,3993,0,0,0,64,12.800033,0.0,15155.076041,547.876896,2719.323071,2277.407146,3052.12,9840,13,81,1.01231,0.508205,0.507481,0.990971,0.400113,0.333307,0.305562,0.501284,0.050148,0.200979,0.297493,0.497887,0.399685,0.052134,0.010084,0.00295,0.003581,0.010348,0.001458,0.002614,0.001325,0.003285,3.4e-05,0.00042,0.000913,0.003548,0.001741,0.000127
9860,466,4465,3999,3999,0,0,0,62,11.964367,0.0,15200.437176,550.87279,2717.162843,2275.808275,3013.06,9860,13,81,1.013455,0.507993,0.508198,0.989582,0.400347,0.333691,0.305582,0.501304,0.050084,0.200827,0.297474,0.497994,0.400588,0.052255,0.010148,0.003028,0.003696,0.010702,0.0015,0.002672,0.001331,0.003311,3.5e-05,0.000439,0.000918,0.00376,0.001822,0.000127
9880,465,4474,4009,4009,0,0,0,65,15.955776,0.0,15222.87095,553.092515,2710.951709,2273.379005,3013.51,9880,13,81,1.014746,0.507617,0.507445,0.990631,0.400646,0.333909,0.305183,0.501328,0.050088,0.20056,0.297222,0.498431,0.400302,0.052009,0.010092,0.002952,0.003472,0.010817,0.001515,0.002696,0.001309,0.003343,3.5e-05,0.00044,0.000895,0.003781,0.0018,0.000122
9900,475,4489,4014,4014,0,0,0,60,12.367796,0.0,15208.927819,561.764426,2705.867779,2271.006001,2968.02,9900,13,81,1.015573,0.507356,0.507602,0.991589,0.401134,0.33418,0.304843,0.501846,0.050085,0.20098,0.296924,0.498802,0.401215,0.052229,0.010041,0.002955,0.003427,0.011312,0.001562,0.002666,0.00131,0.003436,3.6e-05,0.000444,0.000899,0.003969,0.001927,0.000127
9920,476,4501,4025,4025,0,0,0,58,13.128318,0.0,15141.06945,564.468097,2702.403585,2269.693035,2969.35,9920,13,81,1.015412,0.507481,0.506127,0.992345,0.401105,0.333834,0.305431,0.502681,0.050001,0.20085,0.296443,0.498093,0.400855,0.052131,0.009861,0.002879,0.003257,0.011205,0.001532,0.002665,0.001348,0.003363,3.6e-05,0.000442,0.000861,0.003951,0.001873,0.00012
9940,466,4508,4042,4042,0,0,0,62,14.295411,0.0,15109.375003,558.412154,2707.292435,2270.748502,3045.72,9940,13,81,1.015369,0.507312,0.505158,0.991308,0.400859,0.334026,0.305365,0.503226,0.050049,0.200919,0.295721,0.49826,0.400029,0.052202,0.009719,0.002775,0.003151,0.011035,0.001547,0.002617,0.001368,0.003347,3.7e-05,0.000432,0.000832,0.003958,0.001888,0.000121
9960,455,4516,4061,4061,0,0,0,72,20.888696,0.0,15141.434679,547.268829,2711.842475,2273.815594,3098.69,9960,13,81,1.016006,0.506336,0.504948,0.990602,0.400349,0.334451,0.304898,0.502245,0.050075,0.201209,0.295651,0.498383,0.400851,0.052125,0.009625,0.002852,0.003246,0.01112,0.001539,0.002616,0.001339,0.003226,3.8e-05,0.000424,0.000837,0.003814,0.001902,0.000122
9980,462,4528,4066,4066,0,0,0,71,16.95977,0.0,15206.838059,551.528161,2711.512069,2276.222088,3056.0,9980,13,81,1.015372,0.506417,0.504875,0.990181,0.400383,0.334713,0.304494,0.503216,0.049996,0.201092,0.295751,0.499608,0.401134,0.052335,0.009737,0.002906,0.003293,0.011067,0.00153,0.002628,0.001379,0.003206,3.9e-05,0.000427,0.000842,0.004003,0.001957,0.000129
10000,463,4543,4080,4080,0,0,0,74,18.479514,0.0,15253.727493,548.329906,2713.19058,2277.278299,3049.66,10000,13,81,1.01544,0.505992,0.50526,0.990112,0.400004,0.334488,0.304581,0.50218,0.049938,0.200789,0.296052,0.50091,0.401505,0.052454,0.009686,0.002886,0.003206,0.01101,0.001538,0.002493,0.001393,0.003189,4.1e-05,0.000415,0.000874,0.004245,0.002054,0.000126
10020,464,4552,4088,4088,0,0,0,69,17.222252,0.0,15303.400146,553.19374,2709.584008,2276.895554,3054.14,10020,13,81,1.016169,0.507038,0.50511,0.990202,0.400163,0.334837,0.304932,0.502004,0.050013,0.200733,0.296195,0.500103,0.401151,0.052476,0.009744,0.002882,0.003196,0.010917,0.001607,0.002526,0.001406,0.003188,4.1e-05,0.000415,0.000866,0.00428,0.002044,0.000127
10040,462,4564,4102,4102,0,0,0,76,17.743275,0.0,15359.367807,549.865398,2712.391326,2275.672877,3076.11,10040,13,81,1.01581,0.506925,0.505167,0.992921,0.39972,0.335082,0.305444,0.501637,0.050115,0.200837,0.296659,0.500091,0.400706,0.052362,0.009676,0.002899,0.003234,0.010829,0.001622,0.00254,0.001408,0.003256,4.1e-05,0.000404,0.000863,0.00421,0.002045,0.000128
10060,464,4573,4109,4109,0,0,0,77,18.195688,0.0,15418.605261,553.118352,2708.68596,2274.268841,3072.11,10060,13,81,1.01519,0.506593,0.506126,0.990735,0.399949,0.335073,0.3051,0.500989,0.050223,0.201244,0.296934,0.500443,0.401057,0.052409,0.009628,0.002841,0.00333,0.010333,0.001616,0.00254,0.001371,0.003298,4e-05,0.000406,0.000892,0.004202,0.002073,0.000129
10080,467,4586,4119,4119,0,0,0,81,19.016799,0.0,15460.471325,553.302659,2707.680543,2273.415594,3052.72,10080,13,81,1.014444,0.506322,0.507422,0.991487,0.399779,0.334314,0.304762,0.499199,0.050208,0.201111,0.297307,0.501244,0.401175,0.052342,0.009574,0.002869,0.003408,0.010399,0.001583,0.002526,0.001366,0.003224,4e-05,0.000404,0.000904,0.004262,0.002069,0.000126
10100,473,4600,4127,4127,0,0,0,77,15.614439,0.0,15477.304552,557.888856,2706.496705,2272.77283,3017.98,10100,13,81,1.013891,0.507228,0.507621,0.990875,0.399091,0.335249,0.304782,0.499472,0.050362,0.201342,0.297189,0.501854,0.400975,0.052335,0.009466,0.002881,0.00353,0.010553,0.001597,0.002561,0.001385,0.003258,4.1e-05,0.0004,0.000934,0.004181,0.002162,0.000125
10120,469,4605,4136,4136,0,0,0,84,17.622513,0.0,15485.677566,559.417169,2702.960318,2269.871822,3057.54,10120,13,81,1.012683,0.507286,0.50798,0.99117,0.398705,0.335286,0.304566,0.500045,0.050312,0.201261,0.297178,0.50181,0.400518,0.052262,0.009461,0.002963,0.003554,0.010402,0.001575,0.002539,0.001381,0.003295,4.1e-05,0.000399,0.000934,0.004211,0.002123,0.000122
10140,475,4618,4143,4143,0,0,0,80,17.235343,0.0,15443.617166,564.213211,2698.551447,2266.279085,3034.44,10140,13,81,1.013644,0.508157,0.50891,0.990664,0.399149,0.334281,0.304951,0.499479,0.050235,0.20094,0.297854,0.501392,0.400879,0.052309,0.009567,0.002943,0.003567,0.010453,0.0016,0.002487,0.001368,0.003323,4.1e-05,0.000396,0.000934,0.004209,0.002092,0.000122
10160,478,4633,4155,4155,0,0,0,84,17.655899,0.0,15405.598999,564.970922,2697.373179,2265.280717,3021.01,10160,13,81,1.013976,0.508006,0.509102,0.990715,0.398795,0.33422,0.304956,0.499821,0.050152,0.200999,0.297506,0.501468,0.40082,0.052532,0.009598,0.002985,0.0037,0.010804,0.001548,0.002539,0.001335,0.00333,4e-05,0.000405,0.000964,0.004191,0.00211,0.000125
10180,480,4644,4164,4164,0,0,0,83,17.11564,0.0,15344.889246,568.698141,2694.186219,2264.712855,3023.61,10180,13,81,1.013626,0.50873,0.511248,0.991944,0.398999,0.334857,0.304896,0.499503,0.050198,0.200851,0.297976,0.501381,0.40036,0.052552,0.009572,0.002947,0.003944,0.010687,0.001564,0.002717,0.00135,0.003337,4e-05,0.000405,0.000989,0.004143,0.002117,0.000129
10200,466,4651,4185,4185,0,0,0,87,20.371108,0.0,15353.135235,555.684085,2703.944807,2264.895074,3111.95,10200,13,81,1.013573,0.508412,0.51021,0.992685,0.399057,0.334549,0.304388,0.4998,0.050203,0.200671,0.298049,0.499872,0.399963,0.052517,0.009705,0.002934,0.003748,0.010627,0.001529,0.002632,0.001316,0.003221,4.1e-05,0.000406,0.000954,0.003836,0.002094,0.000129
10220,465,4666,4201,4201,0,0,0,90,23.576497,0.0,15424.711203,550.109716,2706.313787,2268.226783,3122.94,10220,13,81,1.013428,0.507936,0.509497,0.98997,0.399024,0.334729,0.304048,0.500987,0.050139,0.200746,0.297756,0.499702,0.399698,0.052325,0.009888,0.002893,0.003604,0.01062,0.001595,0.002748,0.001305,0.003163,3.8e-05,0.000418,0.000963,0.003745,0.00201,0.000127
10240,474,4685,4211,4211,0,0,0,80,16.582583,0.0,15479.395802,556.738788,2706.678629,2269.84996,3073.17,10240,13,81,1.015736,0.509135,0.508208,0.990091,0.398574,0.334881,0.304564,0.501571,0.050067,0.200764,0.297858,0.499188,0.399347,0.052338,0.009838,0.002994,0.003674,0.011053,0.001582,0.002784,0.00136,0.003346,3.9e-05,0.000437,0.000957,0.00377,0.002033,0.000125
10260,471,4694,4223,4223,0,0,0,80,16.347139,0.0,15490.757742,560.21098,2703.44188,2270.950764,3106.87,10260,13,81,1.015737,0.509454,0.50843,0.991112,0.399539,0.334934,0.304217,0.502405,0.05,0.200832,0.298221,0.499326,0.398672,0.052437,0.009944,0.003023,0.003605,0.010677,0.00158,0.00277,0.00138,0.003243,3.7e-05,0.000421,0.000937,0.003711,0.002032,0.000126
10280,469,4711,4242,4242,0,0,0,85,17.454302,0.0,15516.679514,552.447674,2710.098024,2271.681376,3090.64,10280,13,81,1.015487,0.509434,0.508567,0.991545,0.398628,0.334664,0.303667,0.501639,0.050113,0.201081,0.298258,0.497501,0.398966,0.052392,0.0097,0.003011,0.003658,0.010982,0.001554,0.00268,0.001375,0.003279,3.7e-05,0.000423,0.000943,0.003674,0.00203,0.000127
10300,466,4719,4253,4253,0,0,0,83,16.834205,0.0,15588.636685,554.23905,2708.926744,2271.227111,3118.49,10300,13,81,1.014925,0.509511,0.508341,0.990978,0.399352,0.334561,0.303815,0.502149,0.050171,0.201238,0.298386,0.497483,0.398823,0.052617,0.00997,0.003045,0.003646,0.01061,0.001524,0.002623,0.001372,0.003316,3.6e-05,0.00042,0.000947,0.00366,0.001985,0.000129
10320,472,4733,4261,4261,0,0,0,82,16.3793,0.0,15626.63213,559.863123,2703.757578,2270.039947,3065.94,10320,14,81,1.015285,0.509481,0.509563,0.992508,0.40039,0.335657,0.303448,0.501598,0.050288,0.201111,0.298479,0.4984,0.399429,0.052877,0.010098,0.003036,0.003706,0.010884,0.001639,0.002779,0.001355,0.003307,3.9e-05,0.000417,0.000969,0.003737,0.002019,0.000134
10340,471,4745,4274,4274,0,0,0,86,17.556513,0.0,15655.262144,559.525888,2702.917599,2270.116185,3075.67,10340,14,81,1.014444,0.508226,0.508786,0.992724,0.399998,0.334516,0.303642,0.502262,0.050254,0.201036,0.297937,0.497013,0.399623,0.052767,0.009986,0.003059,0.003346,0.010673,0.001536,0.002654,0.001359,0.003295,3.9e-05,0.000422,0.000932,0.0037,0.002014,0.000134
10360,476,4763,4287,4287,0,0,0,84,14.992542,0.0,15708.149649,559.874941,2705.132517,2271.665852,3051.82,10360,15,81,1.013821,0.508642,0.509396,0.990456,0.399806,0.334937,0.303952,0.501545,0.050197,0.200793,0.297687,0.497679,0.400051,0.052785,0.009854,0.003107,0.00366,0.011532,0.001609,0.002634,0.001357,0.003351,4e-05,0.000425,0.000976,0.003877,0.002138,0.000136
10380,478,4779,4301,4301,0,0,0,84,15.458901,0.0,15753.500604,561.710793,2702.830307,2271.38499,3037.1,10380,15,81,1.013738,0.508939,0.509448,0.991939,0.399091,0.336747,0.303547,0.501327,0.050417,0.201211,0.297646,0.497435,0.399719,0.052782,0.009774,0.003025,0.003728,0.011203,0.001614,0.002836,0.001351,0.003429,4.4e-05,0.000428,0.000982,0.003861,0.002106,0.000134
10400,479,4789,4310,4310,0,0,0,82,15.45701,0.0,15750.016128,568.870509,2695.672481,2270.540711,3023.47,10400,15,81,1.014516,0.508088,0.509405,0.993559,0.399057,0.337202,0.303631,0.500744,0.050422,0.201061,0.297677,0.497066,0.400931,0.052666,0.010084,0.002998,0.003688,0.011274,0.001623,0.002822,0.001314,0.003307,4.4e-05,0.000436,0.00098,0.003921,0.002166,0.000134
10420,476,4798,4322,4322,0,0,0,77,13.90439,0.0,15745.789688,568.785528,2697.310082,2270.621257,3053.58,10420,15,81,1.015937,0.508069,0.50923,0.991603,0.399503,0.337505,0.302878,0.501365,0.050349,0.201184,0.298121,0.49794,0.401528,0.052829,0.009964,0.003,0.003763,0.011708,0.001641,0.002845,0.001314,0.00333,4.5e-05,0.000443,0.000999,0.004014,0.002226,0.00014
10440,470,4802,4332,4332,0,0,0,78,13.118727,0.0,15768.910194,565.979494,2700.901779,2270.323499,3103.06,10440,15,81,1.015824,0.509016,0.508739,0.9913,0.399535,0.33742,0.303176,0.501153,0.050455,0.201442,0.298424,0.497977,0.401303,0.052834,0.009893,0.002969,0.003855,0.011744,0.001649,0.002875,0.00136,0.003352,4.4e-05,0.000448,0.000999,0.003943,0.002194,0.000141
10460,479,4820,4341,4341,0,0,0,78,15.051194,0.0,15750.684706,568.640293,2696.308513,2269.936906,3055.11,10460,15,81,1.015491,0.508735,0.508222,0.991131,0.399384,0.337664,0.303976,0.499395,0.050546,0.201331,0.29786,0.496984,0.400302,0.052564,0.009912,0.00299,0.003762,0.011571,0.001688,0.00296,0.00139,0.003324,4.5e-05,0.000448,0.000989,0.003933,0.002239,0.000137
10480,486,4834,4348,4348,0,0,0,74,12.256005,0.0,15692.622709,575.773808,2691.970187,2269.334718,3027.6,10480,15,81,1.014762,0.509665,0.50843,0.991161,0.399016,0.336403,0.303756,0.499521,0.05042,0.201288,0.297409,0.495921,0.399721,0.052474,0.01011,0.00311,0.003801,0.011933,0.001683,0.002908,0.001395,0.00331,4.5e-05,0.00046,0.001019,0.003984,0.002224,0.000136
10500,480,4843,4363,4363,0,0,0,78,15.388795,0.0,15616.427777,574.493884,2690.11732,2267.731218,3077.47,10500,15,81,1.015403,0.509394,0.509052,0.990242,0.399687,0.335919,0.304743,0.501452,0.050264,0.201306,0.297456,0.496524,0.399755,0.052471,0.010218,0.003146,0.003894,0.01201,0.001665,0.002897,0.001371,0.003156,3.9e-05,0.000451,0.001017,0.003953,0.002207,0.000134
